date_time,air_temp,panel_temp,wind_speed_10m,wind_direction_10m,dni,dhi,relative_humidity,gti,ghi
2024-07-24 22:00:00+00:00,15.96,15.96,4.12,94.9,0.0,0.0,48.9,0.0,0.0
2024-07-24 23:00:00+00:00,15.75,15.75,3.91,88.3,0.0,0.0,49.6,0.0,0.0
2024-07-25 00:00:00+00:00,15.25,15.25,3.55,77.0,0.0,0.0,50.9,0.0,0.0
2024-07-25 01:00:00+00:00,14.01,14.01,2.85,71.7,0.0,0.0,55.5,0.0,0.0
2024-07-25 02:00:00+00:00,14.64,14.64,2.84,71.5,0.0,0.0,54.7,0.0,0.0
2024-07-25 03:00:00+00:00,13.37,13.37,2.84,75.3,0.0,0.0,61.4,0.0,0.0
2024-07-25 04:00:00+00:00,13.12,13.12,3.77,75.6,0.0,0.0,66.2,0.0,0.0
2024-07-25 05:00:00+00:00,12.61,12.61,4.29,71.1,0.0,0.0,74.2,0.0,0.0
2024-07-25 06:00:00+00:00,12.69,12.69,5.05,71.6,0.0,0.0,81.1,0.0,0.0
2024-07-25 07:00:00+00:00,12.46,12.46,5.33,69.7,0.0,0.0,86.7,0.0,0.0
2024-07-25 08:00:00+00:00,11.5,11.5,5.16,68.8,0.0,0.0,93.2,0.0,0.0
2024-07-25 09:00:00+00:00,11.48,11.48,5.11,68.5,0.0,0.0,94.6,0.0,0.0
2024-07-25 10:00:00+00:00,12.09,27.99,5.12,68.7,10.47,15.91,92.2,70.85,49.33
2024-07-25 11:00:00+00:00,13.89,39.18,5.96,70.8,201.94,54.13,82.1,468.56,258.16
2024-07-25 12:00:00+00:00,15.63,47.17,6.36,71.0,413.94,77.35,72.6,752.68,491.3
2024-07-25 13:00:00+00:00,16.87,52.95,6.55,69.3,594.03,88.07,63.2,958.32,682.1
2024-07-25 14:00:00+00:00,18.12,54.36,6.12,70.0,610.05,157.61,53.2,1008.43,767.66
2024-07-25 15:00:00+00:00,19.35,55.29,5.82,74.9,636.84,174.18,45.9,1041.39,811.02
2024-07-25 16:00:00+00:00,20.42,55.25,5.71,77.2,632.69,173.05,40.5,1039.94,805.74
2024-07-25 17:00:00+00:00,20.71,48.94,5.55,78.3,368.06,264.32,37.6,815.68,632.38
2024-07-25 18:00:00+00:00,20.98,42.45,5.23,78.2,188.17,262.5,35.2,585.01,450.68
2024-07-25 19:00:00+00:00,20.69,35.7,4.85,79.2,68.02,197.36,34.4,344.94,265.39
2024-07-25 20:00:00+00:00,19.99,32.03,5.06,80.9,50.17,83.2,36.4,214.35,134.38
2024-07-25 21:00:00+00:00,18.2,18.2,5.31,85.9,0.0,0.0,45.8,0.0,0.0
2024-07-25 22:00:00+00:00,17.09,17.09,5.24,87.2,0.0,0.0,54.0,0.0,0.0
2024-07-25 23:00:00+00:00,16.42,16.42,4.56,87.5,0.0,0.0,55.5,0.0,0.0
2024-07-26 00:00:00+00:00,15.41,15.41,4.14,91.0,0.0,0.0,57.8,0.0,0.0
2024-07-26 01:00:00+00:00,14.3,14.3,3.95,93.5,0.0,0.0,60.9,0.0,0.0
2024-07-26 02:00:00+00:00,13.49,13.49,3.97,94.4,0.0,0.0,62.9,0.0,0.0
2024-07-26 03:00:00+00:00,12.95,12.95,4.1,93.0,0.0,0.0,65.2,0.0,0.0
2024-07-26 04:00:00+00:00,12.24,12.24,4.11,91.1,0.0,0.0,68.7,0.0,0.0
2024-07-26 05:00:00+00:00,11.97,11.97,4.07,89.0,0.0,0.0,71.3,0.0,0.0
2024-07-26 06:00:00+00:00,11.65,11.65,3.94,84.5,0.0,0.0,74.7,0.0,0.0
2024-07-26 07:00:00+00:00,11.36,11.36,3.99,79.7,0.0,0.0,76.4,0.0,0.0
2024-07-26 08:00:00+00:00,11.42,11.42,4.4,75.5,0.0,0.0,76.1,0.0,0.0
2024-07-26 09:00:00+00:00,11.24,11.24,4.64,69.5,0.0,0.0,79.1,0.0,0.0
2024-07-26 10:00:00+00:00,11.46,27.96,4.91,65.8,10.3,15.65,80.6,69.71,48.53
2024-07-26 11:00:00+00:00,14.59,39.11,5.96,67.4,200.86,53.84,67.2,466.05,256.78
2024-07-26 12:00:00+00:00,17.23,47.38,6.73,68.0,418.12,78.13,54.9,760.28,496.26
2024-07-26 13:00:00+00:00,19.62,53.04,6.38,65.2,595.94,88.35,42.4,961.4,684.28
2024-07-26 14:00:00+00:00,21.02,54.36,5.0,62.6,610.05,157.61,34.9,1008.43,767.66
2024-07-26 15:00:00+00:00,21.97,55.36,3.28,62.7,638.3,174.58,31.1,1043.77,812.88
2024-07-26 16:00:00+00:00,22.9,55.25,2.3,66.1,632.69,173.05,28.3,1039.94,805.74
2024-07-26 17:00:00+00:00,23.42,48.15,2.04,70.5,316.17,303.22,27.0,787.4,619.39
2024-07-26 18:00:00+00:00,23.59,43.22,2.04,76.0,201.62,270.03,26.3,612.25,471.65
2024-07-26 19:00:00+00:00,23.3,38.75,2.23,81.3,152.5,166.59,26.5,453.29,319.08
2024-07-26 20:00:00+00:00,22.58,30.11,2.53,85.2,17.83,89.94,27.4,146.2,108.12
2024-07-26 21:00:00+00:00,18.27,18.27,2.67,87.3,0.0,0.0,35.8,0.0,0.0
2024-07-26 22:00:00+00:00,18.21,18.21,3.2,86.7,0.0,0.0,35.7,0.0,0.0
2024-07-26 23:00:00+00:00,18.05,18.05,3.76,87.4,0.0,0.0,36.1,0.0,0.0
2024-07-27 00:00:00+00:00,17.37,17.37,4.27,85.9,0.0,0.0,38.3,0.0,0.0
2024-07-27 01:00:00+00:00,16.51,16.51,4.84,86.4,0.0,0.0,41.2,0.0,0.0
2024-07-27 02:00:00+00:00,15.85,15.85,5.11,82.7,0.0,0.0,43.6,0.0,0.0
2024-07-27 03:00:00+00:00,15.19,15.19,5.09,73.6,0.0,0.0,45.7,0.0,0.0
2024-07-27 04:00:00+00:00,14.7,14.7,5.08,65.1,0.0,0.0,48.1,0.0,0.0
2024-07-27 05:00:00+00:00,13.96,13.96,5.17,63.9,0.0,0.0,52.0,0.0,0.0
2024-07-27 06:00:00+00:00,13.72,13.72,5.23,63.4,0.0,0.0,54.2,0.0,0.0
2024-07-27 07:00:00+00:00,13.21,13.21,5.02,64.2,0.0,0.0,56.7,0.0,0.0
2024-07-27 08:00:00+00:00,12.74,12.74,4.76,65.4,0.0,0.0,58.4,0.0,0.0
2024-07-27 09:00:00+00:00,12.3,12.3,4.69,66.0,0.0,0.0,59.6,0.0,0.0
2024-07-27 10:00:00+00:00,12.25,28.19,4.68,68.3,11.94,20.49,59.2,77.79,49.33
2024-07-27 11:00:00+00:00,15.41,38.73,5.55,74.7,189.84,61.45,47.3,452.74,253.26
2024-07-27 12:00:00+00:00,17.46,45.93,7.44,76.5,375.55,92.47,41.2,708.73,468.02
2024-07-27 13:00:00+00:00,19.67,52.85,7.58,73.0,594.03,88.07,37.0,954.52,682.1
2024-07-27 14:00:00+00:00,21.64,54.37,6.65,75.0,610.2,157.65,32.8,1008.68,767.85
2024-07-27 15:00:00+00:00,22.76,55.29,5.27,81.1,636.84,174.18,30.3,1041.39,811.02
2024-07-27 16:00:00+00:00,23.6,55.25,4.18,88.6,632.69,173.05,28.1,1039.94,805.74
2024-07-27 17:00:00+00:00,24.13,48.93,3.59,93.2,368.68,264.77,26.7,815.15,633.45
2024-07-27 18:00:00+00:00,24.26,41.72,3.37,95.1,118.39,330.48,26.2,558.94,448.87
2024-07-27 19:00:00+00:00,23.86,35.7,3.45,95.6,68.02,197.36,26.7,344.94,265.39
2024-07-27 20:00:00+00:00,22.93,32.03,3.67,95.3,50.17,83.2,28.3,214.35,134.38
2024-07-27 21:00:00+00:00,19.42,19.42,3.21,91.4,0.0,0.0,35.6,0.0,0.0
2024-07-27 22:00:00+00:00,18.77,18.77,3.94,91.2,0.0,0.0,37.7,0.0,0.0
2024-07-27 23:00:00+00:00,17.74,17.74,4.42,91.4,0.0,0.0,41.3,0.0,0.0
2024-07-28 00:00:00+00:00,16.86,16.86,4.63,86.3,0.0,0.0,44.2,0.0,0.0
2024-07-28 01:00:00+00:00,16.41,16.41,4.75,82.7,0.0,0.0,45.8,0.0,0.0
2024-07-28 02:00:00+00:00,15.8,15.8,4.83,79.9,0.0,0.0,48.0,0.0,0.0
2024-07-28 03:00:00+00:00,15.19,15.19,4.82,78.1,0.0,0.0,49.9,0.0,0.0
2024-07-28 04:00:00+00:00,14.78,14.78,4.78,77.8,0.0,0.0,51.3,0.0,0.0
2024-07-28 05:00:00+00:00,14.02,14.02,4.74,75.6,0.0,0.0,54.2,0.0,0.0
2024-07-28 06:00:00+00:00,13.25,13.25,4.72,72.4,0.0,0.0,57.4,0.0,0.0
2024-07-28 07:00:00+00:00,12.8,12.8,4.73,71.4,0.0,0.0,59.3,0.0,0.0
2024-07-28 08:00:00+00:00,12.34,12.34,4.85,74.5,0.0,0.0,61.0,0.0,0.0
2024-07-28 09:00:00+00:00,11.4,11.4,5.11,83.8,0.0,0.0,64.4,0.0,0.0
2024-07-28 10:00:00+00:00,11.23,28.23,5.4,78.0,12.15,20.84,65.5,79.14,50.19
2024-07-28 11:00:00+00:00,14.63,38.58,7.53,71.9,187.49,65.77,57.4,447.32,253.26
2024-07-28 12:00:00+00:00,17.44,45.93,7.99,70.5,375.55,92.47,51.8,708.73,468.02
2024-07-28 13:00:00+00:00,20.15,50.73,8.04,69.2,519.09,115.86,42.3,879.24,634.96
2024-07-28 14:00:00+00:00,22.03,52.39,7.31,69.0,501.14,226.3,33.9,938.38,727.44
2024-07-28 15:00:00+00:00,23.31,55.0,6.13,71.3,632.09,172.88,30.0,1031.01,804.98
2024-07-28 16:00:00+00:00,24.23,52.53,5.13,74.3,489.08,255.8,27.6,943.37,744.88
2024-07-28 17:00:00+00:00,24.74,48.41,4.3,77.7,319.94,306.83,26.3,796.78,626.77
2024-07-28 18:00:00+00:00,25.03,44.44,3.78,82.7,258.57,234.7,25.4,655.73,493.27
2024-07-28 19:00:00+00:00,24.79,39.23,3.52,87.4,168.35,158.11,25.2,470.48,326.46
2024-07-28 20:00:00+00:00,23.87,34.77,3.52,89.8,105.06,56.22,26.5,311.97,163.38
2024-07-28 21:00:00+00:00,18.87,26.33,3.13,91.6,0.03,1.41,36.7,11.62,12.04
2024-07-28 22:00:00+00:00,19.05,19.05,3.81,91.6,0.0,0.0,37.3,0.0,0.0
2024-07-28 23:00:00+00:00,17.87,17.87,3.79,88.6,0.0,0.0,41.1,0.0,0.0
2024-07-29 00:00:00+00:00,17.13,17.13,3.9,86.5,0.0,0.0,43.9,0.0,0.0
2024-07-29 01:00:00+00:00,16.53,16.53,3.92,86.5,0.0,0.0,46.3,0.0,0.0
2024-07-29 02:00:00+00:00,15.9,15.9,3.97,88.7,0.0,0.0,48.7,0.0,0.0
2024-07-29 03:00:00+00:00,15.55,15.55,4.2,85.7,0.0,0.0,49.9,0.0,0.0
2024-07-29 04:00:00+00:00,15.27,15.27,4.3,80.6,0.0,0.0,50.4,0.0,0.0
2024-07-29 05:00:00+00:00,15.03,15.03,4.39,74.1,0.0,0.0,50.8,0.0,0.0
2024-07-29 06:00:00+00:00,14.89,14.89,4.19,62.9,0.0,0.0,53.5,0.0,0.0
2024-07-29 07:00:00+00:00,14.49,14.49,4.05,57.0,0.0,0.0,58.7,0.0,0.0
2024-07-29 08:00:00+00:00,14.44,14.44,4.41,65.4,0.0,0.0,59.8,0.0,0.0
2024-07-29 09:00:00+00:00,13.57,13.57,4.59,71.2,0.0,0.0,64.5,0.0,0.0
2024-07-29 10:00:00+00:00,13.87,28.2,4.76,64.5,11.98,20.55,71.5,78.05,49.49
2024-07-29 11:00:00+00:00,16.33,38.82,6.82,61.0,191.12,67.05,72.6,455.98,258.16
2024-07-29 12:00:00+00:00,18.52,47.02,8.26,59.6,412.19,79.1,66.4,747.4,491.3
2024-07-29 13:00:00+00:00,20.39,52.85,8.22,58.0,594.03,88.07,56.4,954.52,682.1
2024-07-29 14:00:00+00:00,21.99,54.28,7.4,58.1,610.05,157.61,47.0,1005.58,767.66
2024-07-29 15:00:00+00:00,23.01,55.22,6.44,60.9,636.84,174.18,41.5,1038.76,811.02
2024-07-29 16:00:00+00:00,23.82,55.17,5.52,66.1,632.69,173.05,36.9,1037.25,805.74
2024-07-29 17:00:00+00:00,24.44,48.56,4.65,71.8,322.8,309.58,33.5,802.26,632.38
2024-07-29 18:00:00+00:00,24.58,42.75,4.25,78.7,196.08,262.61,31.6,595.42,458.68
2024-07-29 19:00:00+00:00,24.47,35.34,4.17,83.6,45.89,219.49,30.8,332.19,265.39
2024-07-29 20:00:00+00:00,23.63,30.11,4.18,86.2,17.83,89.94,32.2,146.2,108.12
2024-07-29 21:00:00+00:00,20.26,26.33,3.13,87.0,0.03,1.41,40.2,11.62,12.04
2024-07-29 22:00:00+00:00,20.22,20.22,3.7,80.8,0.0,0.0,41.5,0.0,0.0
2024-07-29 23:00:00+00:00,19.34,19.34,3.64,71.4,0.0,0.0,44.2,0.0,0.0
2024-07-30 00:00:00+00:00,18.9,18.9,3.96,64.4,0.0,0.0,45.4,0.0,0.0
2024-07-30 01:00:00+00:00,18.43,18.43,4.05,60.4,0.0,0.0,48.9,0.0,0.0
2024-07-30 02:00:00+00:00,17.47,17.47,3.74,57.7,0.0,0.0,53.1,0.0,0.0
2024-07-30 03:00:00+00:00,16.85,16.85,3.53,58.6,0.0,0.0,55.3,0.0,0.0
2024-07-30 04:00:00+00:00,16.53,16.53,4.08,61.3,0.0,0.0,58.3,0.0,0.0
2024-07-30 05:00:00+00:00,15.77,15.77,4.45,58.2,0.0,0.0,67.7,0.0,0.0
2024-07-30 06:00:00+00:00,15.51,15.51,4.75,54.1,0.0,0.0,73.3,0.0,0.0
2024-07-30 07:00:00+00:00,15.52,15.52,4.89,55.4,0.0,0.0,75.4,0.0,0.0
2024-07-30 08:00:00+00:00,15.51,15.51,4.91,56.7,0.0,0.0,77.5,0.0,0.0
2024-07-30 09:00:00+00:00,15.03,15.03,4.98,56.2,0.0,0.0,81.3,0.0,0.0
2024-07-30 10:00:00+00:00,15.3,28.2,5.26,54.1,11.98,20.55,80.4,78.05,49.49
2024-07-30 11:00:00+00:00,17.28,38.82,6.46,50.2,191.12,67.05,70.9,455.98,258.16
2024-07-30 12:00:00+00:00,19.33,47.02,7.11,46.4,412.19,79.1,60.8,747.4,491.3
2024-07-30 13:00:00+00:00,21.56,52.74,6.8,45.7,594.03,88.07,49.6,950.81,682.1
2024-07-30 14:00:00+00:00,23.24,53.82,5.89,46.4,600.15,155.06,40.0,989.27,755.21
2024-07-30 15:00:00+00:00,24.63,55.14,4.8,49.0,636.84,174.18,33.9,1036.16,811.02
2024-07-30 16:00:00+00:00,25.7,55.1,3.92,55.7,632.69,173.05,29.9,1034.6,805.74
2024-07-30 17:00:00+00:00,26.4,48.6,3.38,64.3,323.35,310.1,27.4,803.62,633.45
2024-07-30 18:00:00+00:00,26.63,41.72,3.18,73.3,118.39,330.48,26.2,558.94,448.87
2024-07-30 19:00:00+00:00,26.41,35.34,3.22,79.5,45.89,219.49,26.4,332.19,265.39
2024-07-30 20:00:00+00:00,25.54,30.11,3.4,83.6,17.83,89.94,28.0,146.2,108.12
2024-07-30 21:00:00+00:00,20.65,26.33,2.97,82.9,0.03,1.41,38.2,11.62,12.04
2024-07-30 22:00:00+00:00,20.36,20.36,3.47,77.9,0.0,0.0,39.1,0.0,0.0
2024-07-30 23:00:00+00:00,19.67,19.67,3.6,73.9,0.0,0.0,40.6,0.0,0.0
2024-07-31 00:00:00+00:00,18.95,18.95,3.58,74.4,0.0,0.0,42.2,0.0,0.0
2024-07-31 01:00:00+00:00,18.67,18.67,3.84,74.8,0.0,0.0,43.5,0.0,0.0
2024-07-31 02:00:00+00:00,18.51,18.51,4.16,68.8,0.0,0.0,45.7,0.0,0.0
2024-07-31 03:00:00+00:00,17.97,17.97,4.57,64.7,0.0,0.0,50.2,0.0,0.0
2024-07-31 04:00:00+00:00,17.75,17.75,4.97,64.6,0.0,0.0,52.0,0.0,0.0
2024-07-31 05:00:00+00:00,17.39,17.39,5.05,66.7,0.0,0.0,53.0,0.0,0.0
2024-07-31 06:00:00+00:00,16.91,16.91,4.99,67.0,0.0,0.0,55.0,0.0,0.0
2024-07-31 07:00:00+00:00,16.57,16.57,4.92,65.7,0.0,0.0,57.0,0.0,0.0
2024-07-31 08:00:00+00:00,16.1,16.1,4.74,64.1,0.0,0.0,59.0,0.0,0.0
2024-07-31 09:00:00+00:00,15.9,15.9,4.63,63.3,0.0,0.0,59.6,0.0,0.0
2024-07-31 10:00:00+00:00,16.16,28.12,5.48,67.5,11.08,21.83,58.2,75.44,45.76
2024-07-31 11:00:00+00:00,17.84,38.76,7.26,58.8,190.1,66.69,56.9,453.54,256.78
2024-07-31 12:00:00+00:00,19.56,47.5,7.8,55.0,421.61,80.91,57.0,764.46,502.51
2024-07-31 13:00:00+00:00,21.66,53.33,7.4,57.5,607.03,90.0,50.0,971.62,697.03
2024-07-31 14:00:00+00:00,23.56,54.2,6.57,61.1,610.04,157.61,41.6,1002.78,767.66
2024-07-31 15:00:00+00:00,25.01,55.21,5.64,66.8,638.3,174.58,35.5,1038.54,812.88
2024-07-31 16:00:00+00:00,26.16,55.1,5.11,74.4,632.69,173.05,31.2,1034.6,805.74
2024-07-31 17:00:00+00:00,26.87,48.0,4.97,81.8,314.77,301.87,28.6,782.3,616.64
2024-07-31 18:00:00+00:00,27.1,43.18,5.04,88.4,201.62,270.03,27.2,610.76,471.65
2024-07-31 19:00:00+00:00,26.75,38.69,5.12,90.4,152.5,166.59,27.0,451.03,319.08
2024-07-31 20:00:00+00:00,25.73,29.03,5.08,89.0,2.47,87.95,28.6,107.82,90.47
2024-07-31 21:00:00+00:00,21.54,26.33,3.56,88.1,0.03,1.41,37.0,11.62,12.04
2024-07-31 22:00:00+00:00,20.45,20.45,3.91,86.5,0.0,0.0,39.7,0.0,0.0
2024-07-31 23:00:00+00:00,19.39,19.39,4.05,83.5,0.0,0.0,42.6,0.0,0.0
2024-08-01 00:00:00+00:00,18.5,18.5,4.05,79.6,0.0,0.0,45.4,0.0,0.0
2024-08-01 01:00:00+00:00,17.9,17.9,4.12,77.6,0.0,0.0,47.5,0.0,0.0
2024-08-01 02:00:00+00:00,17.82,17.82,4.7,72.7,0.0,0.0,47.8,0.0,0.0
2024-08-01 03:00:00+00:00,17.39,17.39,4.77,62.8,0.0,0.0,50.5,0.0,0.0
2024-08-01 04:00:00+00:00,17.2,17.2,4.67,57.7,0.0,0.0,53.3,0.0,0.0
2024-08-01 05:00:00+00:00,16.61,16.61,4.73,57.8,0.0,0.0,57.2,0.0,0.0
2024-08-01 06:00:00+00:00,16.13,16.13,4.71,58.1,0.0,0.0,60.0,0.0,0.0
2024-08-01 07:00:00+00:00,15.82,15.82,5.06,59.9,0.0,0.0,62.3,0.0,0.0
2024-08-01 08:00:00+00:00,15.3,15.3,5.56,61.1,0.0,0.0,69.3,0.0,0.0
2024-08-01 09:00:00+00:00,14.77,14.77,6.07,59.0,0.0,0.0,77.3,0.0,0.0
2024-08-01 10:00:00+00:00,14.57,28.21,6.23,54.8,12.06,20.68,81.4,78.53,49.8
2024-08-01 11:00:00+00:00,16.72,38.76,7.55,55.3,190.1,66.69,71.9,453.54,256.78
2024-08-01 12:00:00+00:00,18.79,47.02,8.0,56.4,412.19,79.1,62.1,747.4,491.3
2024-08-01 13:00:00+00:00,21.29,52.74,7.69,59.8,594.03,88.07,50.0,950.81,682.1
2024-08-01 14:00:00+00:00,23.59,53.77,7.23,66.2,600.67,155.19,38.4,987.36,755.86
2024-08-01 15:00:00+00:00,25.36,55.07,6.91,73.6,636.84,174.18,30.0,1033.61,811.02
2024-08-01 16:00:00+00:00,26.47,55.1,6.48,78.9,632.69,173.05,25.4,1034.6,805.74
2024-08-01 17:00:00+00:00,27.05,48.56,5.93,82.0,323.35,310.1,23.4,802.0,633.45
2024-08-01 18:00:00+00:00,27.23,41.7,5.44,83.6,118.39,330.48,22.6,558.06,448.87
2024-08-01 19:00:00+00:00,26.92,35.34,5.11,84.7,45.89,219.49,22.5,332.19,265.39
2024-08-01 20:00:00+00:00,25.94,29.96,4.89,85.6,13.73,94.15,24.0,140.69,108.12
2024-08-01 21:00:00+00:00,21.11,26.33,3.33,85.0,0.03,1.41,32.8,11.62,12.04
2024-08-01 22:00:00+00:00,20.29,20.29,3.84,81.1,0.0,0.0,35.3,0.0,0.0
2024-08-01 23:00:00+00:00,19.32,19.32,4.0,75.6,0.0,0.0,38.6,0.0,0.0
2024-08-02 00:00:00+00:00,18.71,18.71,4.21,71.9,0.0,0.0,41.8,0.0,0.0
2024-08-02 01:00:00+00:00,18.13,18.13,4.37,70.8,0.0,0.0,45.3,0.0,0.0
2024-08-02 02:00:00+00:00,17.56,17.56,4.47,71.0,0.0,0.0,48.1,0.0,0.0
2024-08-02 03:00:00+00:00,17.08,17.08,4.51,67.2,0.0,0.0,48.3,0.0,0.0
2024-08-02 04:00:00+00:00,16.83,16.83,4.72,61.0,0.0,0.0,48.0,0.0,0.0
2024-08-02 05:00:00+00:00,16.51,16.51,4.97,56.3,0.0,0.0,51.6,0.0,0.0
2024-08-02 06:00:00+00:00,16.09,16.09,5.07,56.0,0.0,0.0,55.8,0.0,0.0
2024-08-02 07:00:00+00:00,15.57,15.57,5.48,54.7,0.0,0.0,60.7,0.0,0.0
2024-08-02 08:00:00+00:00,15.14,15.14,5.7,51.8,0.0,0.0,67.9,0.0,0.0
2024-08-02 09:00:00+00:00,14.59,14.59,5.74,52.0,0.0,0.0,73.3,0.0,0.0
2024-08-02 10:00:00+00:00,14.55,28.2,5.87,51.6,12.0,20.58,75.5,78.15,49.56
2024-08-02 11:00:00+00:00,17.01,38.22,6.84,53.6,173.05,83.74,65.6,434.63,256.78
2024-08-02 12:00:00+00:00,19.45,47.38,7.31,57.9,421.61,80.91,55.3,760.01,502.51
2024-08-02 13:00:00+00:00,21.86,53.22,7.21,64.8,607.03,90.0,44.6,967.91,697.03
2024-08-02 14:00:00+00:00,23.77,54.2,7.25,72.5,610.04,157.61,36.3,1002.78,767.66
2024-08-02 15:00:00+00:00,25.38,55.14,7.69,79.4,638.3,174.58,29.8,1035.97,812.88
2024-08-02 16:00:00+00:00,26.43,55.02,8.0,82.5,632.69,173.05,25.5,1031.99,805.74
2024-08-02 17:00:00+00:00,27.04,48.06,7.87,83.7,316.17,303.22,22.6,784.2,619.39
2024-08-02 18:00:00+00:00,27.21,43.18,7.53,83.8,201.62,270.03,21.4,610.76,471.65
2024-08-02 19:00:00+00:00,26.85,38.69,7.13,82.5,152.5,166.59,22.3,451.03,319.08
2024-08-02 20:00:00+00:00,25.79,29.01,6.65,81.7,1.79,88.64,25.0,106.94,90.47
2024-08-02 21:00:00+00:00,22.24,26.27,4.42,85.8,0.02,1.15,32.7,9.45,9.8
2024-08-02 22:00:00+00:00,20.8,20.8,4.33,87.6,0.0,0.0,37.4,0.0,0.0
2024-08-02 23:00:00+00:00,20.03,20.03,4.57,84.0,0.0,0.0,41.3,0.0,0.0
